File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Note,Chamber_1,Chamber_2,Chamber_3,Chamber_4,Frame
Affiliation 20191213 01___2019-12-13_10-09-07-6310-07-00.jpg,,12/13/2019,13-Dec-19,10:09:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-08-6230-07-00.jpg,,12/13/2019,13-Dec-19,10:09:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-09-6331-07-00.jpg,,12/13/2019,13-Dec-19,10:09:10,Ok,FALSE,,Left,Right,Right,Right,365
Affiliation 20191213 01___2019-12-13_10-09-10-6231-07-00.jpg,,12/13/2019,13-Dec-19,10:09:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-11-6502-07-00.jpg,,12/13/2019,13-Dec-19,10:09:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-12-6232-07-00.jpg,,12/13/2019,13-Dec-19,10:09:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-13-6503-07-00.jpg,,12/13/2019,13-Dec-19,10:09:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-14-6254-07-00.jpg,,12/13/2019,13-Dec-19,10:09:16,Ok,FALSE,,Left,Right,Right,Unknown,366
Affiliation 20191213 01___2019-12-13_10-09-15-6184-07-00.jpg,,12/13/2019,13-Dec-19,10:09:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-16-6265-07-00.jpg,,12/13/2019,13-Dec-19,10:09:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-17-6155-07-00.jpg,,12/13/2019,13-Dec-19,10:09:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-18-6266-07-00.jpg,,12/13/2019,13-Dec-19,10:09:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-19-6176-07-00.jpg,,12/13/2019,13-Dec-19,10:09:20,Ok,FALSE,,Left,Right,Right,Left,367
Affiliation 20191213 01___2019-12-13_10-09-20-6237-07-00.jpg,,12/13/2019,13-Dec-19,10:09:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-21-6158-07-00.jpg,,12/13/2019,13-Dec-19,10:09:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-22-6268-07-00.jpg,,12/13/2019,13-Dec-19,10:09:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-23-6169-07-00.jpg,,12/13/2019,13-Dec-19,10:09:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-24-6269-07-00.jpg,,12/13/2019,13-Dec-19,10:09:26,Ok,FALSE,,Left,Right,Right,Right,368
Affiliation 20191213 01___2019-12-13_10-09-25-6190-07-00.jpg,,12/13/2019,13-Dec-19,10:09:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-26-6380-07-00.jpg,,12/13/2019,13-Dec-19,10:09:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-27-6181-07-00.jpg,,12/13/2019,13-Dec-19,10:09:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-28-6412-07-00.jpg,,12/13/2019,13-Dec-19,10:09:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-29-6152-07-00.jpg,,12/13/2019,13-Dec-19,10:09:30,Ok,FALSE,,Left,Right,Right,Right,369
Affiliation 20191213 01___2019-12-13_10-09-30-6423-07-00.jpg,,12/13/2019,13-Dec-19,10:09:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-31-6183-07-00.jpg,,12/13/2019,13-Dec-19,10:09:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-32-6064-07-00.jpg,,12/13/2019,13-Dec-19,10:09:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-33-6174-07-00.jpg,,12/13/2019,13-Dec-19,10:09:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-34-6085-07-00.jpg,,12/13/2019,13-Dec-19,10:09:36,Ok,FALSE,,Left,Right,Right,Right,370
Affiliation 20191213 01___2019-12-13_10-09-35-6186-07-00.jpg,,12/13/2019,13-Dec-19,10:09:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-36-6096-07-00.jpg,,12/13/2019,13-Dec-19,10:09:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-37-6187-07-00.jpg,,12/13/2019,13-Dec-19,10:09:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-38-6067-07-00.jpg,,12/13/2019,13-Dec-19,10:09:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-39-6158-07-00.jpg,,12/13/2019,13-Dec-19,10:09:40,Ok,FALSE,,Left,Right,Right,Left,371
Affiliation 20191213 01___2019-12-13_10-09-40-6058-07-00.jpg,,12/13/2019,13-Dec-19,10:09:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-41-6199-07-00.jpg,,12/13/2019,13-Dec-19,10:09:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-42-6070-07-00.jpg,,12/13/2019,13-Dec-19,10:09:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-43-6320-07-00.jpg,,12/13/2019,13-Dec-19,10:09:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-44-6071-07-00.jpg,,12/13/2019,13-Dec-19,10:09:46,Ok,FALSE,,Left,Right,Right,Unknown,372
Affiliation 20191213 01___2019-12-13_10-09-45-6341-07-00.jpg,,12/13/2019,13-Dec-19,10:09:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-46-6102-07-00.jpg,,12/13/2019,13-Dec-19,10:09:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-47-6322-07-00.jpg,,12/13/2019,13-Dec-19,10:09:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-48-6103-07-00.jpg,,12/13/2019,13-Dec-19,10:09:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-49-6314-07-00.jpg,,12/13/2019,13-Dec-19,10:09:50,Ok,FALSE,,Left,Right,Right,Right,373
Affiliation 20191213 01___2019-12-13_10-09-50-6094-07-00.jpg,,12/13/2019,13-Dec-19,10:09:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-51-6375-07-00.jpg,,12/13/2019,13-Dec-19,10:09:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-52-6095-07-00.jpg,,12/13/2019,13-Dec-19,10:09:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-53-6306-07-00.jpg,,12/13/2019,13-Dec-19,10:09:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-54-6096-07-00.jpg,,12/13/2019,13-Dec-19,10:09:56,Ok,FALSE,,Neutral,Right,Right,Right,374
Affiliation 20191213 01___2019-12-13_10-09-55-6317-07-00.jpg,,12/13/2019,13-Dec-19,10:09:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-56-6088-07-00.jpg,,12/13/2019,13-Dec-19,10:09:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-57-6308-07-00.jpg,,12/13/2019,13-Dec-19,10:09:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-58-6229-07-00.jpg,,12/13/2019,13-Dec-19,10:10:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-09-59-6339-07-00.jpg,,12/13/2019,13-Dec-19,10:10:00,Ok,FALSE,,Right,Right,Right,Neutral,375
Affiliation 20191213 01___2019-12-13_10-10-00-6260-07-00.jpg,,12/13/2019,13-Dec-19,10:10:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-01-6340-07-00.jpg,,12/13/2019,13-Dec-19,10:10:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-02-6231-07-00.jpg,,12/13/2019,13-Dec-19,10:10:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-03-6312-07-00.jpg,,12/13/2019,13-Dec-19,10:10:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-04-6242-07-00.jpg,,12/13/2019,13-Dec-19,10:10:06,Ok,FALSE,,Right,Right,Right,Neutral,376
Affiliation 20191213 01___2019-12-13_10-10-05-6313-07-00.jpg,,12/13/2019,13-Dec-19,10:10:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-06-6223-07-00.jpg,,12/13/2019,13-Dec-19,10:10:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-07-6324-07-00.jpg,,12/13/2019,13-Dec-19,10:10:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-08-6234-07-00.jpg,,12/13/2019,13-Dec-19,10:10:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-09-6495-07-00.jpg,,12/13/2019,13-Dec-19,10:10:10,Ok,FALSE,,Right,Right,Right,Right,377
Affiliation 20191213 01___2019-12-13_10-10-10-6226-07-00.jpg,,12/13/2019,13-Dec-19,10:10:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-11-6476-07-00.jpg,,12/13/2019,13-Dec-19,10:10:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-12-6247-07-00.jpg,,12/13/2019,13-Dec-19,10:10:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-13-6177-07-00.jpg,,12/13/2019,13-Dec-19,10:10:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-14-6258-07-00.jpg,,12/13/2019,13-Dec-19,10:10:16,Ok,FALSE,,Right,Right,Right,Right,378
Affiliation 20191213 01___2019-12-13_10-10-15-6178-07-00.jpg,,12/13/2019,13-Dec-19,10:10:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-16-6259-07-00.jpg,,12/13/2019,13-Dec-19,10:10:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-17-6180-07-00.jpg,,12/13/2019,13-Dec-19,10:10:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-18-6260-07-00.jpg,,12/13/2019,13-Dec-19,10:10:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-19-6211-07-00.jpg,,12/13/2019,13-Dec-19,10:10:20,Ok,FALSE,,Right,Right,Right,Right,379
Affiliation 20191213 01___2019-12-13_10-10-20-6231-07-00.jpg,,12/13/2019,13-Dec-19,10:10:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-21-6152-07-00.jpg,,12/13/2019,13-Dec-19,10:10:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-22-6262-07-00.jpg,,12/13/2019,13-Dec-19,10:10:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-23-6153-07-00.jpg,,12/13/2019,13-Dec-19,10:10:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-24-6384-07-00.jpg,,12/13/2019,13-Dec-19,10:10:26,Ok,FALSE,,Right,Right,Neutral,Right,380
Affiliation 20191213 01___2019-12-13_10-10-25-6174-07-00.jpg,,12/13/2019,13-Dec-19,10:10:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-26-6415-07-00.jpg,,12/13/2019,13-Dec-19,10:10:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-27-6155-07-00.jpg,,12/13/2019,13-Dec-19,10:10:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-28-6416-07-00.jpg,,12/13/2019,13-Dec-19,10:10:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-29-6176-07-00.jpg,,12/13/2019,13-Dec-19,10:10:30,Ok,FALSE,,Right,Right,Neutral,Right,381
Affiliation 20191213 01___2019-12-13_10-10-30-6407-07-00.jpg,,12/13/2019,13-Dec-19,10:10:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-31-6178-07-00.jpg,,12/13/2019,13-Dec-19,10:10:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-32-6378-07-00.jpg,,12/13/2019,13-Dec-19,10:10:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-33-6139-07-00.jpg,,12/13/2019,13-Dec-19,10:10:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-34-6379-07-00.jpg,,12/13/2019,13-Dec-19,10:10:36,Ok,FALSE,,Right,Right,Left,Right,382
Affiliation 20191213 01___2019-12-13_10-10-35-6160-07-00.jpg,,12/13/2019,13-Dec-19,10:10:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-36-6100-07-00.jpg,,12/13/2019,13-Dec-19,10:10:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-37-6181-07-00.jpg,,12/13/2019,13-Dec-19,10:10:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-38-6102-07-00.jpg,,12/13/2019,13-Dec-19,10:10:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-39-6332-07-00.jpg,,12/13/2019,13-Dec-19,10:10:40,Ok,FALSE,,Right,Right,Unknown,Right,383
Affiliation 20191213 01___2019-12-13_10-10-40-6413-07-00.jpg,,12/13/2019,13-Dec-19,10:10:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-41-6333-07-00.jpg,,12/13/2019,13-Dec-19,10:10:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-42-6414-07-00.jpg,,12/13/2019,13-Dec-19,10:10:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-43-6324-07-00.jpg,,12/13/2019,13-Dec-19,10:10:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-44-6095-07-00.jpg,,12/13/2019,13-Dec-19,10:10:46,Ok,FALSE,,Right,Right,Unknown,Right,384
Affiliation 20191213 01___2019-12-13_10-10-45-6326-07-00.jpg,,12/13/2019,13-Dec-19,10:10:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-46-6096-07-00.jpg,,12/13/2019,13-Dec-19,10:10:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-47-6347-07-00.jpg,,12/13/2019,13-Dec-19,10:10:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-48-6097-07-00.jpg,,12/13/2019,13-Dec-19,10:10:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-49-6308-07-00.jpg,,12/13/2019,13-Dec-19,10:10:50,Ok,FALSE,,Right,Right,Unknown,Right,385
Affiliation 20191213 01___2019-12-13_10-10-50-6098-07-00.jpg,,12/13/2019,13-Dec-19,10:10:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-51-6309-07-00.jpg,,12/13/2019,13-Dec-19,10:10:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-52-6550-07-00.jpg,,12/13/2019,13-Dec-19,10:10:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-53-6310-07-00.jpg,,12/13/2019,13-Dec-19,10:10:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-54-6581-07-00.jpg,,12/13/2019,13-Dec-19,10:10:56,Ok,FALSE,,Right,Right,Unknown,Neutral,386
Affiliation 20191213 01___2019-12-13_10-10-55-6331-07-00.jpg,,12/13/2019,13-Dec-19,10:10:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-56-6252-07-00.jpg,,12/13/2019,13-Dec-19,10:10:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-57-6332-07-00.jpg,,12/13/2019,13-Dec-19,10:10:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-58-6223-07-00.jpg,,12/13/2019,13-Dec-19,10:11:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-10-59-6334-07-00.jpg,,12/13/2019,13-Dec-19,10:11:00,Ok,FALSE,,Right,Right,Right,Right,387
Affiliation 20191213 01___2019-12-13_10-11-00-6234-07-00.jpg,,12/13/2019,13-Dec-19,10:11:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-01-6315-07-00.jpg,,12/13/2019,13-Dec-19,10:11:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-02-6215-07-00.jpg,,12/13/2019,13-Dec-19,10:11:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-03-6336-07-00.jpg,,12/13/2019,13-Dec-19,10:11:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-04-6256-07-00.jpg,,12/13/2019,13-Dec-19,10:11:06,Ok,FALSE,,Right,Right,Right,Right,388
Affiliation 20191213 01___2019-12-13_10-11-05-6497-07-00.jpg,,12/13/2019,13-Dec-19,10:11:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-06-6228-07-00.jpg,,12/13/2019,13-Dec-19,10:11:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-07-6498-07-00.jpg,,12/13/2019,13-Dec-19,10:11:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-08-6259-07-00.jpg,,12/13/2019,13-Dec-19,10:11:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-09-6499-07-00.jpg,,12/13/2019,13-Dec-19,10:11:10,Ok,FALSE,,Right,Right,Right,Right,389
Affiliation 20191213 01___2019-12-13_10-11-10-6250-07-00.jpg,,12/13/2019,13-Dec-19,10:11:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-11-6140-07-00.jpg,,12/13/2019,13-Dec-19,10:11:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-12-6231-07-00.jpg,,12/13/2019,13-Dec-19,10:11:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-13-6172-07-00.jpg,,12/13/2019,13-Dec-19,10:11:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-14-6252-07-00.jpg,,12/13/2019,13-Dec-19,10:11:16,Ok,FALSE,,Right,Right,Right,Left,390
Affiliation 20191213 01___2019-12-13_10-11-15-6173-07-00.jpg,,12/13/2019,13-Dec-19,10:11:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-16-6253-07-00.jpg,,12/13/2019,13-Dec-19,10:11:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-17-6144-07-00.jpg,,12/13/2019,13-Dec-19,10:11:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-18-6224-07-00.jpg,,12/13/2019,13-Dec-19,10:11:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-19-6175-07-00.jpg,,12/13/2019,13-Dec-19,10:11:20,Ok,FALSE,,Right,Right,Right,Left,391
Affiliation 20191213 01___2019-12-13_10-11-20-6256-07-00.jpg,,12/13/2019,13-Dec-19,10:11:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-21-6146-07-00.jpg,,12/13/2019,13-Dec-19,10:11:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-22-6417-07-00.jpg,,12/13/2019,13-Dec-19,10:11:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-23-6137-07-00.jpg,,12/13/2019,13-Dec-19,10:11:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-24-6388-07-00.jpg,,12/13/2019,13-Dec-19,10:11:26,Ok,FALSE,,Right,Right,Right,Right,392
Affiliation 20191213 01___2019-12-13_10-11-25-6148-07-00.jpg,,12/13/2019,13-Dec-19,10:11:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-26-6449-07-00.jpg,,12/13/2019,13-Dec-19,10:11:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-27-6170-07-00.jpg,,12/13/2019,13-Dec-19,10:11:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-28-6380-07-00.jpg,,12/13/2019,13-Dec-19,10:11:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-29-6171-07-00.jpg,,12/13/2019,13-Dec-19,10:11:30,Ok,FALSE,,Right,Right,Right,Right,393
Affiliation 20191213 01___2019-12-13_10-11-30-6401-07-00.jpg,,12/13/2019,13-Dec-19,10:11:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-31-6172-07-00.jpg,,12/13/2019,13-Dec-19,10:11:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-32-6153-07-00.jpg,,12/13/2019,13-Dec-19,10:11:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-33-6143-07-00.jpg,,12/13/2019,13-Dec-19,10:11:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-34-6384-07-00.jpg,,12/13/2019,13-Dec-19,10:11:36,Ok,FALSE,,Right,Right,Right,Right,394
Affiliation 20191213 01___2019-12-13_10-11-35-6174-07-00.jpg,,12/13/2019,13-Dec-19,10:11:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-36-6405-07-00.jpg,,12/13/2019,13-Dec-19,10:11:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-37-6325-07-00.jpg,,12/13/2019,13-Dec-19,10:11:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-38-6416-07-00.jpg,,12/13/2019,13-Dec-19,10:11:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-39-6297-07-00.jpg,,12/13/2019,13-Dec-19,10:11:40,Ok,FALSE,,Right,Right,Right,Right,395
Affiliation 20191213 01___2019-12-13_10-11-40-6417-07-00.jpg,,12/13/2019,13-Dec-19,10:11:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-41-6328-07-00.jpg,,12/13/2019,13-Dec-19,10:11:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-42-6398-07-00.jpg,,12/13/2019,13-Dec-19,10:11:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-43-6309-07-00.jpg,,12/13/2019,13-Dec-19,10:11:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-44-6389-07-00.jpg,,12/13/2019,13-Dec-19,10:11:46,Ok,FALSE,,Right,Right,Right,Right,396
Affiliation 20191213 01___2019-12-13_10-11-45-6370-07-00.jpg,,12/13/2019,13-Dec-19,10:11:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-46-6381-07-00.jpg,,12/13/2019,13-Dec-19,10:11:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-47-6211-07-00.jpg,,12/13/2019,13-Dec-19,10:11:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-48-6572-07-00.jpg,,12/13/2019,13-Dec-19,10:11:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-49-6292-07-00.jpg,,12/13/2019,13-Dec-19,10:11:50,Ok,FALSE,,Right,Right,Right,Right,397
Affiliation 20191213 01___2019-12-13_10-11-50-6573-07-00.jpg,,12/13/2019,13-Dec-19,10:11:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-51-6303-07-00.jpg,,12/13/2019,13-Dec-19,10:11:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-52-6224-07-00.jpg,,12/13/2019,13-Dec-19,10:11:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-53-6335-07-00.jpg,,12/13/2019,13-Dec-19,10:11:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-54-6245-07-00.jpg,,12/13/2019,13-Dec-19,10:11:56,Ok,FALSE,,Right,Right,Right,Right,398
Affiliation 20191213 01___2019-12-13_10-11-55-6326-07-00.jpg,,12/13/2019,13-Dec-19,10:11:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-56-6256-07-00.jpg,,12/13/2019,13-Dec-19,10:11:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-57-6297-07-00.jpg,,12/13/2019,13-Dec-19,10:11:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-58-6217-07-00.jpg,,12/13/2019,13-Dec-19,10:12:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-11-59-6298-07-00.jpg,,12/13/2019,13-Dec-19,10:12:00,Ok,FALSE,,Right,Right,Right,Right,399
Affiliation 20191213 01___2019-12-13_10-12-00-6219-07-00.jpg,,12/13/2019,13-Dec-19,10:12:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-01-6299-07-00.jpg,,12/13/2019,13-Dec-19,10:12:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-02-6240-07-00.jpg,,12/13/2019,13-Dec-19,10:12:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-03-6450-07-00.jpg,,12/13/2019,13-Dec-19,10:12:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-04-6211-07-00.jpg,,12/13/2019,13-Dec-19,10:12:06,Ok,FALSE,,Right,Right,Right,Right,400
Affiliation 20191213 01___2019-12-13_10-12-05-6471-07-00.jpg,,12/13/2019,13-Dec-19,10:12:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-06-6222-07-00.jpg,,12/13/2019,13-Dec-19,10:12:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-07-6493-07-00.jpg,,12/13/2019,13-Dec-19,10:12:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-08-6253-07-00.jpg,,12/13/2019,13-Dec-19,10:12:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-09-6174-07-00.jpg,,12/13/2019,13-Dec-19,10:12:10,Ok,FALSE,,Right,Right,Right,Right,401
Affiliation 20191213 01___2019-12-13_10-12-10-6244-07-00.jpg,,12/13/2019,13-Dec-19,10:12:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-12-11-6145-07-00.jpg,,12/13/2019,13-Dec-19,10:12:12,Ok,FALSE,,,,,,
